,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,years_of_experience
5563,2024,MI,FT,Data Scientist,111600,USD,111600,US,0,US,L,Data Science,3
5564,2024,SE,FT,Data Modeler,130000,USD,130000,US,100,US,M,Other,7
5565,2024,SE,FT,Data Modeler,110000,USD,110000,US,100,US,M,Other,8
5566,2024,SE,FT,Data Engineer,190100,USD,190100,US,100,US,M,Data Engineering,6
5567,2024,SE,FT,Data Engineer,131414,USD,131414,US,100,US,M,Data Engineering,5
5568,2024,SE,FT,Machine Learning Engineer,284400,USD,284400,US,0,US,M,Machine Learning,6
5569,2024,SE,FT,Machine Learning Engineer,150700,USD,150700,US,0,US,M,Machine Learning,6
5570,2024,SE,FT,Data Architect,166500,CAD,128076,CA,100,CA,M,Data Architecture,5
5571,2024,SE,FT,Data Architect,135000,CAD,103846,CA,100,CA,M,Data Architecture,5
5572,2024,MI,FT,Analytics Engineer,145000,USD,145000,US,100,US,M,Data Engineering,3
5573,2024,MI,FT,Analytics Engineer,104000,USD,104000,US,100,US,M,Data Engineering,2
5574,2024,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,Data Engineering,9
5575,2024,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M,Data Engineering,9
5576,2024,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M,Data Engineering,6
5577,2024,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,Data Engineering,8
5578,2024,MI,FT,Data Engineer,215500,USD,215500,US,0,US,M,Data Engineering,2
5579,2024,MI,FT,Data Engineer,121800,USD,121800,US,0,US,M,Data Engineering,2
5580,2024,MI,FT,Data Engineer,165000,USD,165000,US,100,US,M,Data Engineering,3
5581,2024,MI,FT,Data Engineer,140250,USD,140250,US,100,US,M,Data Engineering,3
5582,2024,MI,FT,Analytics Engineer,164850,USD,164850,US,100,US,M,Data Engineering,2
5583,2024,MI,FT,Analytics Engineer,112000,USD,112000,US,100,US,M,Data Engineering,3
5584,2024,SE,FT,Data Engineer,295000,USD,295000,US,0,US,M,Data Engineering,7
5585,2024,SE,FT,Data Engineer,235000,USD,235000,US,0,US,M,Data Engineering,5
5586,2024,MI,FT,Business Intelligence,150000,USD,150000,US,0,US,M,Other,3
5587,2024,MI,FT,Business Intelligence,100000,USD,100000,US,0,US,M,Other,3
5588,2024,MI,FT,Data Integration Specialist,75000,GBP,93750,GB,100,GB,M,Data Engineering,2
5589,2024,MI,FT,Data Integration Specialist,55000,GBP,68750,GB,100,GB,M,Data Engineering,2
5590,2024,EN,FT,Data Analyst,120000,USD,120000,US,0,US,M,Other,1
5591,2024,EN,FT,Data Analyst,97500,USD,97500,US,0,US,M,Other,1
5592,2024,SE,FT,Computer Vision Engineer,220000,USD,220000,US,100,US,M,Artificial_Intelligence,6
5593,2024,SE,FT,Computer Vision Engineer,183000,USD,183000,US,100,US,M,Artificial_Intelligence,5
5594,2024,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,Data Engineering,2
5595,2024,MI,FT,Data Engineer,105700,USD,105700,US,0,US,L,Data Engineering,2
5596,2024,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,Data Engineering,8
5597,2024,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,Data Engineering,6
5598,2024,SE,FT,Data Infrastructure Engineer,179900,USD,179900,US,100,US,M,Other,8
5599,2024,SE,FT,Data Infrastructure Engineer,135920,USD,135920,US,100,US,M,Other,5
5600,2024,MI,FT,Data Manager,83300,USD,83300,US,0,US,M,Management,3
5601,2024,MI,FT,Data Manager,47500,USD,47500,US,0,US,M,Management,2
5602,2024,SE,FT,Data Manager,96600,USD,96600,US,0,US,M,Management,5
5603,2024,SE,FT,Data Manager,55200,USD,55200,US,0,US,M,Management,9
5604,2024,EN,FT,Data Scientist,86900,USD,86900,US,0,US,M,Data Science,1
5605,2024,EN,FT,Data Scientist,60800,USD,60800,US,0,US,M,Data Science,1
5606,2024,SE,FT,Machine Learning Scientist,140000,USD,140000,US,0,US,M,Other,9
5607,2024,SE,FT,Machine Learning Scientist,90000,USD,90000,US,0,US,M,Other,8
5608,2024,SE,FT,Research Engineer,234000,USD,234000,US,0,US,M,Other,5
5609,2024,SE,FT,Research Engineer,146000,USD,146000,US,0,US,M,Other,8
5610,2024,SE,FT,Data Analyst,120000,USD,120000,CA,0,CA,M,Other,9
5611,2024,SE,FT,Data Analyst,90000,USD,90000,CA,0,CA,M,Other,6
5612,2024,SE,FT,Business Intelligence,193000,USD,193000,US,0,US,M,Other,5
5613,2024,SE,FT,Business Intelligence,119000,USD,119000,US,0,US,M,Other,9
5614,2024,SE,FT,Data Scientist,215000,USD,215000,US,0,US,M,Data Science,6
5615,2024,SE,FT,Data Scientist,146900,USD,146900,US,0,US,M,Data Science,8
5616,2024,EN,FT,Applied Scientist,166000,USD,166000,US,100,US,M,Data Science,1
5617,2024,EN,FT,Applied Scientist,104000,USD,104000,US,100,US,M,Data Science,1
5618,2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineering,2
5619,2024,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,Data Engineering,3
5620,2024,MI,FT,Data Engineer,124000,USD,124000,US,0,US,M,Data Engineering,3
5621,2024,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,Data Engineering,2
5622,2024,MI,FT,Data Scientist,133000,USD,133000,US,0,US,M,Data Science,2
5623,2024,MI,FT,Data Scientist,58400,USD,58400,US,0,US,M,Data Science,3
5624,2024,SE,FT,Data Manager,149000,USD,149000,DE,0,DE,M,Management,8
5625,2024,SE,FT,Data Manager,65300,USD,65300,DE,0,DE,M,Management,5
5626,2024,SE,FT,Research Engineer,120000,USD,120000,US,100,US,M,Other,7
5627,2024,SE,FT,Research Engineer,100000,USD,100000,US,100,US,M,Other,5
5628,2024,SE,FT,Machine Learning Engineer,182000,USD,182000,US,0,US,M,Machine Learning,9
5629,2024,SE,FT,Machine Learning Engineer,164000,USD,164000,US,0,US,M,Machine Learning,5
5630,2024,MI,FT,Data Integration Engineer,161250,USD,161250,US,100,US,M,Data Engineering,2
5631,2024,MI,FT,Data Integration Engineer,132974,USD,132974,US,100,US,M,Data Engineering,3
5632,2024,MI,FT,Data Integration Engineer,161250,USD,161250,US,100,US,M,Data Engineering,2
5633,2024,MI,FT,Data Integration Engineer,132974,USD,132974,US,100,US,M,Data Engineering,3
5634,2024,SE,FT,Data Engineer,90000,GBP,112500,GB,0,GB,M,Data Engineering,7
5635,2024,SE,FT,Data Engineer,49500,GBP,61875,GB,0,GB,M,Data Engineering,6
5636,2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Other,9
5637,2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M,Other,6
5638,2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Science,6
5639,2024,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Science,5
5640,2024,MI,FT,Research Engineer,440000,USD,440000,US,0,US,M,Other,2
5641,2024,MI,FT,Research Engineer,295000,USD,295000,US,0,US,M,Other,2
5642,2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M,Data Science,9
5643,2024,SE,FT,Data Scientist,25000,GBP,31250,GB,0,GB,M,Data Science,7
5644,2024,MI,FT,Research Engineer,135000,USD,135000,US,0,US,M,Other,3
5645,2024,MI,FT,Research Engineer,120000,USD,120000,US,0,US,M,Other,3
5646,2024,MI,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Science,3
5647,2024,MI,FT,Data Scientist,139000,USD,139000,US,0,US,M,Data Science,3
5648,2024,SE,FT,Data Analyst,185000,USD,185000,US,0,US,M,Other,7
5649,2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Other,6
5650,2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M,Data Engineering,3
5651,2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M,Data Engineering,2
5652,2024,SE,FT,Analytics Engineer,720000,USD,720000,US,0,US,M,Data Engineering,9
5653,2024,SE,FT,Analytics Engineer,170000,USD,170000,US,0,US,M,Data Engineering,9
5654,2024,SE,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L,Other,6
5655,2024,SE,FT,Business Intelligence Engineer,65800,USD,65800,US,0,US,L,Other,8
5656,2024,MI,FT,Data Analyst,167000,USD,167000,US,0,US,M,Other,2
5657,2024,MI,FT,Data Analyst,121000,USD,121000,US,0,US,M,Other,3
5658,2024,SE,FT,AI Architect,208000,USD,208000,US,0,US,M,Artificial_Intelligence,9
5659,2024,SE,FT,AI Architect,177000,USD,177000,US,0,US,M,Artificial_Intelligence,6
5660,2024,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineering,9
5661,2024,SE,FT,Data Engineer,119000,USD,119000,US,100,US,M,Data Engineering,8
5662,2024,SE,FT,Data Scientist,227000,USD,227000,US,0,US,M,Data Science,5
5663,2024,SE,FT,Data Scientist,116000,USD,116000,US,0,US,M,Data Science,5
5664,2024,MI,FT,Data Integration Engineer,130000,USD,130000,US,0,US,M,Data Engineering,3
5665,2024,MI,FT,Data Integration Engineer,110000,USD,110000,US,0,US,M,Data Engineering,2
5666,2024,MI,FT,Analytics Engineer,220000,USD,220000,US,0,US,M,Data Engineering,3
5667,2024,MI,FT,Analytics Engineer,176000,USD,176000,US,0,US,M,Data Engineering,3
5668,2024,SE,FT,Research Scientist,440000,USD,440000,US,0,US,M,Data Science,7
5669,2024,SE,FT,Research Scientist,360000,USD,360000,US,0,US,M,Data Science,9
5670,2024,MI,FT,Machine Learning Scientist,180000,USD,180000,CA,100,CA,M,Other,3
5671,2024,MI,FT,Machine Learning Scientist,117000,USD,117000,CA,100,CA,M,Other,2
5672,2024,MI,FT,Data Analyst,180000,USD,180000,US,0,US,M,Other,3
5673,2024,MI,FT,Data Analyst,140000,USD,140000,US,0,US,M,Other,2
5674,2024,SE,FT,Data Analytics Lead,155000,USD,155000,US,0,US,M,Management,5
5675,2024,SE,FT,Data Analytics Lead,130000,USD,130000,US,0,US,M,Management,5
5676,2024,SE,FT,Data Analytics Lead,215000,USD,215000,US,0,US,M,Management,8
5677,2024,SE,FT,Data Analytics Lead,155000,USD,155000,US,0,US,M,Management,5
5678,2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Science,9
5679,2024,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Science,8
5680,2024,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,Data Science,9
5681,2024,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M,Data Science,7
5682,2024,EX,FT,Head of Machine Learning,448000,USD,448000,US,100,US,M,Management,11
5683,2024,EX,FT,Head of Machine Learning,373000,USD,373000,US,100,US,M,Management,10
5684,2024,SE,FT,Machine Learning Engineer,195500,USD,195500,US,100,US,M,Machine Learning,5
5685,2024,SE,FT,Machine Learning Engineer,141300,USD,141300,US,100,US,M,Machine Learning,8
5686,2024,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineering,3
5687,2024,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineering,3
5688,2024,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M,Other,1
5689,2024,EN,FT,Data Analyst,57000,USD,57000,US,100,US,M,Other,1
5690,2024,MI,FT,Data Architect,44263,GBP,55328,ZA,0,ZA,M,Data Architecture,3
5691,2024,MI,FT,Data Architect,31396,GBP,39245,ZA,0,ZA,M,Data Architecture,3
5692,2024,SE,FT,Data Scientist,191027,USD,191027,US,0,US,M,Data Science,8
5693,2024,SE,FT,Data Scientist,99445,USD,99445,US,0,US,M,Data Science,9
5694,2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineering,5
5695,2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineering,7
5696,2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M,Data Science,3
5697,2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M,Data Science,2
5698,2024,SE,FT,Data Scientist,204200,USD,204200,US,0,US,M,Data Science,9
5699,2024,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M,Data Science,9
5700,2024,EN,FT,Data Scientist,110400,USD,110400,US,0,US,M,Data Science,1
5701,2024,EN,FT,Data Scientist,68000,USD,68000,US,0,US,M,Data Science,1
5702,2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Other,6
5703,2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Other,9
5704,2024,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M,Data Science,3
5705,2024,MI,FT,Data Scientist,106500,USD,106500,US,0,US,M,Data Science,2
5706,2024,EN,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineering,1
5707,2024,EN,FT,Data Engineer,87550,USD,87550,US,100,US,M,Data Engineering,1
5708,2024,SE,FT,Data Analytics Lead,398900,USD,398900,US,0,US,M,Management,6
5709,2024,SE,FT,Data Analytics Lead,239300,USD,239300,US,0,US,M,Management,5
5710,2024,EX,FT,Head of Machine Learning,438000,USD,438000,US,0,US,M,Management,10
5711,2024,EX,FT,Head of Machine Learning,245000,USD,245000,US,0,US,M,Management,10
5712,2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M,Data Science,7
5713,2024,SE,FT,Data Scientist,105301,USD,105301,US,100,US,M,Data Science,8
5714,2024,SE,FT,Data Architect,120000,GBP,150000,GB,0,GB,M,Data Architecture,7
5715,2024,SE,FT,Data Architect,90000,GBP,112500,GB,0,GB,M,Data Architecture,7
5716,2024,SE,FT,Research Scientist,340000,USD,340000,US,100,US,M,Data Science,7
5717,2024,SE,FT,Research Scientist,180000,USD,180000,US,100,US,M,Data Science,6
5718,2024,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M,Machine Learning,8
5719,2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M,Machine Learning,9
5720,2024,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M,Other,2
5721,2024,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M,Other,2
5722,2024,SE,FT,Data Scientist,157900,USD,157900,CA,100,CA,M,Data Science,9
5723,2024,SE,FT,Data Scientist,105300,USD,105300,CA,100,CA,M,Data Science,6
5724,2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Other,6
5725,2024,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Other,5
5726,2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,Other,1
5727,2024,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M,Other,1
5728,2024,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Science,9
5729,2024,SE,FT,Data Scientist,105000,USD,105000,US,100,US,M,Data Science,8
5730,2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M,Data Science,3
5731,2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M,Data Science,3
5732,2024,MI,FT,Analytics Engineer,221500,USD,221500,US,0,US,M,Data Engineering,2
5733,2024,MI,FT,Analytics Engineer,153000,USD,153000,US,0,US,M,Data Engineering,2
5734,2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M,Other,1
5735,2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M,Other,1
5736,2024,SE,FT,Machine Learning Engineer,345400,USD,345400,US,0,US,M,Machine Learning,5
5737,2024,SE,FT,Machine Learning Engineer,223700,USD,223700,US,0,US,M,Machine Learning,5
5738,2024,SE,FT,Research Scientist,500000,USD,500000,US,100,US,M,Data Science,5
5739,2024,SE,FT,Research Scientist,180000,USD,180000,US,100,US,M,Data Science,7
5740,2024,SE,FT,Data Engineer,313000,USD,313000,US,100,US,M,Data Engineering,6
5741,2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineering,7
5742,2024,EN,FT,Data Analyst,77000,USD,77000,US,100,US,M,Other,1
5743,2024,EN,FT,Data Analyst,66000,USD,66000,US,100,US,M,Other,1
5744,2024,SE,FT,Machine Learning Engineer,315000,USD,315000,US,100,US,M,Machine Learning,8
5745,2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,100,US,M,Machine Learning,6
5746,2024,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M,Machine Learning,8
5747,2024,SE,FT,Machine Learning Engineer,105301,USD,105301,US,100,US,M,Machine Learning,6
5748,2024,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,Machine Learning,7
5749,2024,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,Machine Learning,5
5750,2024,SE,FT,Data Analyst,207300,USD,207300,US,0,US,M,Other,9
5751,2024,SE,FT,Data Analyst,165900,USD,165900,US,0,US,M,Other,6
5752,2024,EX,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M,Other,12
5753,2024,EX,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M,Other,14
5754,2024,MI,FT,Analytics Engineer,115000,USD,115000,US,0,US,M,Data Engineering,3
5755,2024,MI,FT,Analytics Engineer,100000,USD,100000,US,0,US,M,Data Engineering,2
5756,2024,MI,FT,Data Engineer,220000,USD,220000,US,100,US,M,Data Engineering,3
5757,2024,MI,FT,Data Engineer,206000,USD,206000,US,100,US,M,Data Engineering,3
5758,2024,EX,FT,Head of Data,263000,USD,263000,US,0,US,M,Management,11
5759,2024,EX,FT,Head of Data,236000,USD,236000,US,0,US,M,Management,13
5760,2024,MI,FT,Data Engineer,203500,USD,203500,US,100,US,M,Data Engineering,2
5761,2024,MI,FT,Data Engineer,148000,USD,148000,US,100,US,M,Data Engineering,3
5762,2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,Other,1
5763,2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,Other,1
5764,2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineering,3
5765,2024,MI,FT,Data Engineer,84000,USD,84000,US,0,US,M,Data Engineering,3
5766,2024,EN,FT,Research Analyst,79300,USD,79300,US,0,US,M,Other,1
5767,2024,EN,FT,Research Analyst,42700,USD,42700,US,0,US,M,Other,1
5768,2024,SE,FT,Data Scientist,103500,USD,103500,US,0,US,M,Data Science,9
5769,2024,SE,FT,Data Scientist,72500,USD,72500,US,0,US,M,Data Science,6
5770,2024,SE,FT,Research Scientist,201000,USD,201000,US,0,US,M,Data Science,8
5771,2024,SE,FT,Research Scientist,103300,USD,103300,US,0,US,M,Data Science,7
5772,2024,SE,FT,Machine Learning Engineer,196350,USD,196350,US,100,US,M,Machine Learning,5
5773,2024,SE,FT,Machine Learning Engineer,127500,USD,127500,US,100,US,M,Machine Learning,5
5774,2024,SE,FT,Data Engineer,143706,USD,143706,US,100,US,M,Data Engineering,5
5775,2024,SE,FT,Data Engineer,84533,USD,84533,US,100,US,M,Data Engineering,8
5776,2024,MI,FT,Analytics Engineer,172100,USD,172100,US,0,US,M,Data Engineering,3
5777,2024,MI,FT,Analytics Engineer,97400,USD,97400,US,0,US,M,Data Engineering,2
5778,2024,MI,FT,Data Scientist,159000,USD,159000,US,0,US,M,Data Science,3
5779,2024,MI,FT,Data Scientist,106000,USD,106000,US,0,US,M,Data Science,3
5780,2024,MI,FT,Data Scientist,104922,USD,104922,US,0,US,M,Data Science,3
5781,2024,MI,FT,Data Scientist,72360,USD,72360,US,0,US,M,Data Science,3
5782,2024,EN,FT,Data Analyst,106000,USD,106000,US,0,US,M,Other,1
5783,2024,EN,FT,Data Analyst,66000,USD,66000,US,0,US,M,Other,1
5784,2024,SE,FT,Data Scientist,255000,USD,255000,US,0,US,M,Data Science,5
5785,2024,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M,Data Science,6
5786,2024,SE,FT,Business Intelligence Engineer,167500,USD,167500,US,0,US,M,Other,5
5787,2024,SE,FT,Business Intelligence Engineer,106500,USD,106500,US,0,US,M,Other,8
5788,2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Science,8
5789,2024,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Science,9
5790,2024,SE,FT,Data Analyst,166000,USD,166000,US,0,US,M,Other,9
5791,2024,SE,FT,Data Analyst,73100,USD,73100,US,0,US,M,Other,7
5792,2024,SE,FT,AI Engineer,230000,USD,230000,US,0,US,M,Artificial_Intelligence,9
5793,2024,SE,FT,AI Engineer,150000,USD,150000,US,0,US,M,Artificial_Intelligence,9
5794,2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Science,7
5795,2024,SE,FT,Data Scientist,130500,USD,130500,US,0,US,M,Data Science,6
5796,2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Science,9
5797,2024,SE,FT,Data Scientist,158500,USD,158500,US,0,US,M,Data Science,6
5798,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Science,8
5799,2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Science,6
5800,2024,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,Data Engineering,9
5801,2024,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineering,9
5802,2024,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineering,2
5803,2024,MI,FT,Data Engineer,90800,USD,90800,US,0,US,M,Data Engineering,3
5804,2024,MI,FT,Data Engineer,125000,USD,125000,US,100,US,M,Data Engineering,3
5805,2024,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineering,2
5806,2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Science,2
5807,2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Science,2
5808,2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Other,6
5809,2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Other,7
5810,2024,SE,FT,Data Architect,175000,USD,175000,US,0,US,M,Data Architecture,6
5811,2024,SE,FT,Data Architect,117000,USD,117000,US,0,US,M,Data Architecture,6
5812,2024,SE,FT,Machine Learning Engineer,215000,USD,215000,US,0,US,M,Machine Learning,7
5813,2024,SE,FT,Machine Learning Engineer,146900,USD,146900,US,0,US,M,Machine Learning,5
5814,2024,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M,Machine Learning,7
5815,2024,SE,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M,Machine Learning,9
5816,2024,MI,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,Data Engineering,3
5817,2024,MI,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,Data Engineering,3
5818,2024,EN,FT,Data Scientist,104500,USD,104500,US,0,US,M,Data Science,1
5819,2024,EN,FT,Data Scientist,76000,USD,76000,US,0,US,M,Data Science,1
5820,2024,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,Data Engineering,2
5821,2024,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,Data Engineering,2
5822,2024,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,Data Science,9
5823,2024,SE,FT,Data Scientist,115500,USD,115500,US,100,US,M,Data Science,8
5824,2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Science,9
5825,2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Science,8
5826,2024,MI,FT,AI Engineer,166000,USD,166000,US,0,US,M,Artificial_Intelligence,2
5827,2024,MI,FT,AI Engineer,73100,USD,73100,US,0,US,M,Artificial_Intelligence,3
5828,2024,SE,FT,Research Scientist,484000,USD,484000,US,100,US,M,Data Science,5
5829,2024,SE,FT,Research Scientist,164000,USD,164000,US,100,US,M,Data Science,8
5830,2024,MI,FT,Data Scientist,144650,USD,144650,US,0,US,M,Data Science,2
