,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,years_of_experience,job_category
4298,2024,Senior,Full time,Machine Learning Engineer,250000,US,On Site,US,Medium,8,Machine Learning
4299,2024,Senior,Full time,Machine Learning Engineer,140000,US,On Site,US,Medium,7,Machine Learning
4300,2024,Senior,Full time,Data Engineer,140000,US,Full Remote,US,Medium,5,Data Engineering
4301,2024,Senior,Full time,Data Engineer,100000,US,Full Remote,US,Medium,8,Data Engineering
4302,2024,Senior,Full time,Machine Learning Researcher,250800,US,On Site,US,Medium,5,Data Science
4303,2024,Senior,Full time,Machine Learning Researcher,167200,US,On Site,US,Medium,5,Data Science
4304,2024,Mid level,Full time,Data Engineer,165000,US,Full Remote,US,Medium,3,Data Engineering
4305,2024,Mid level,Full time,Data Engineer,140250,US,Full Remote,US,Medium,3,Data Engineering
4306,2024,Mid level,Full time,Data Scientist,110000,US,Full Remote,US,Medium,3,Data Science
4307,2024,Mid level,Full time,Data Scientist,90000,US,Full Remote,US,Medium,2,Data Science
4308,2024,Mid level,Full time,Research Scientist,300000,US,On Site,US,Medium,2,Data Science
4309,2024,Mid level,Full time,Research Scientist,200000,US,On Site,US,Medium,3,Data Science
4310,2024,Senior,Full time,Data Scientist,155000,US,On Site,US,Medium,7,Data Science
4311,2024,Senior,Full time,Data Scientist,104603,US,On Site,US,Medium,7,Data Science
4312,2024,Senior,Full time,Data Scientist,279000,US,Full Remote,US,Medium,9,Data Science
4313,2024,Senior,Full time,Data Scientist,183000,US,Full Remote,US,Medium,5,Data Science
4314,2024,Mid level,Full time,Data Scientist,252000,US,On Site,US,Medium,2,Data Science
4315,2024,Mid level,Full time,Data Scientist,168000,US,On Site,US,Medium,3,Data Science
4316,2024,Senior,Full time,Data Analyst,96600,US,On Site,US,Medium,5,Other
4317,2024,Senior,Full time,Data Analyst,55200,US,On Site,US,Medium,6,Other
4318,2024,Entry level,Full time,Data Analyst,73756,US,On Site,US,Medium,1,Other
4319,2024,Entry level,Full time,Data Analyst,61463,US,On Site,US,Medium,1,Other
4320,2024,Senior,Full time,Data Engineer,130000,US,On Site,US,Medium,9,Data Engineering
4321,2024,Senior,Full time,Data Engineer,100000,US,On Site,US,Medium,8,Data Engineering
4322,2024,Mid level,Full time,Data Engineer,167500,US,On Site,US,Medium,3,Data Engineering
4323,2024,Mid level,Full time,Data Engineer,106500,US,On Site,US,Medium,2,Data Engineering
4324,2024,Mid level,Full time,Analytics Engineer,126000,US,On Site,US,Medium,2,Data Engineering
4325,2024,Mid level,Full time,Analytics Engineer,78000,US,On Site,US,Medium,3,Data Engineering
4326,2024,Mid level,Full time,AI Architect,800000,CA,Full Remote,CA,Medium,2,Artificial_Intelligence
4327,2023,Entry level,Full time,Data DevOps Engineer,47918,NL,Half Remote,NL,Large,1,Big data
4328,2024,Entry level,Full time,Data Analyst,44555,LT,On Site,LT,Medium,1,Other
4329,2024,Entry level,Full time,Data Analyst,31187,LT,On Site,LT,Medium,1,Other
4330,2024,Senior,Full time,Data Engineer,220000,US,On Site,US,Medium,9,Data Engineering
4331,2024,Senior,Full time,Data Engineer,137500,US,On Site,US,Medium,8,Data Engineering
4332,2024,Mid level,Full time,Data Scientist,127660,US,On Site,US,Medium,2,Data Science
4333,2024,Mid level,Full time,Data Scientist,68740,US,On Site,US,Medium,2,Data Science
4334,2024,Senior,Full time,Machine Learning Engineer,137930,CA,On Site,CA,Medium,6,Machine Learning
4335,2024,Senior,Full time,Machine Learning Engineer,74270,CA,On Site,CA,Medium,5,Machine Learning
4336,2024,Senior,Full time,Data Engineer,180500,US,On Site,US,Medium,8,Data Engineering
4337,2024,Senior,Full time,Data Engineer,96200,US,On Site,US,Medium,8,Data Engineering
4338,2024,Senior,Full time,Data Engineer,266875,US,On Site,US,Medium,7,Data Engineering
4339,2024,Senior,Full time,Data Engineer,128250,US,On Site,US,Medium,8,Data Engineering
4340,2024,Executive level,Full time,Business Intelligence,230000,US,On Site,US,Medium,13,Other
4341,2024,Executive level,Full time,Business Intelligence,176900,US,On Site,US,Medium,11,Other
4342,2024,Mid level,Full time,Data Scientist,212000,US,On Site,US,Medium,3,Data Science
4343,2024,Mid level,Full time,Data Scientist,93300,US,On Site,US,Medium,3,Data Science
4344,2024,Mid level,Full time,Machine Learning Scientist,200000,US,On Site,US,Medium,2,Other
4345,2024,Mid level,Full time,Machine Learning Scientist,140000,US,On Site,US,Medium,3,Other
4346,2024,Entry level,Full time,Data Analyst,80080,US,On Site,US,Medium,1,Other
4347,2024,Entry level,Full time,Data Analyst,65400,US,On Site,US,Medium,1,Other
4348,2024,Senior,Full time,Machine Learning Engineer,210000,US,On Site,US,Medium,7,Machine Learning
4349,2024,Senior,Full time,Machine Learning Engineer,178500,US,On Site,US,Medium,9,Machine Learning
4350,2024,Senior,Full time,Data Scientist,165000,US,On Site,US,Medium,8,Data Science
4351,2024,Senior,Full time,Data Scientist,115500,US,On Site,US,Medium,5,Data Science
4352,2024,Senior,Full time,AI Software Engineer,242000,EG,On Site,EG,Medium,8,Artificial_Intelligence
4353,2024,Senior,Full time,AI Software Engineer,106200,EG,On Site,EG,Medium,8,Artificial_Intelligence
4354,2024,Senior,Full time,Data Integration Engineer,148000,US,On Site,US,Medium,8,Data Engineering
4355,2024,Senior,Full time,Data Integration Engineer,100000,US,On Site,US,Medium,6,Data Engineering
4356,2024,Senior,Full time,Data Engineer,160000,US,Full Remote,US,Medium,6,Data Engineering
4357,2024,Senior,Full time,Data Engineer,145000,US,Full Remote,US,Medium,9,Data Engineering
4358,2024,Senior,Full time,Machine Learning Engineer,180000,US,On Site,US,Medium,5,Machine Learning
4359,2024,Senior,Full time,Machine Learning Engineer,140000,US,On Site,US,Medium,7,Machine Learning
4360,2024,Senior,Full time,Data Analyst,96600,US,On Site,US,Medium,9,Other
4361,2024,Senior,Full time,Data Analyst,55200,US,On Site,US,Medium,9,Other
4362,2024,Entry level,Full time,Data Analyst,85500,US,Full Remote,US,Medium,1,Other
4363,2024,Entry level,Full time,Data Analyst,51000,US,Full Remote,US,Medium,1,Other
4364,2024,Senior,Full time,Data Scientist,185490,US,On Site,US,Medium,7,Data Science
4365,2024,Senior,Full time,Data Scientist,134530,US,On Site,US,Medium,6,Data Science
4366,2024,Senior,Full time,Research Scientist,337300,US,On Site,US,Medium,9,Data Science
4367,2024,Senior,Full time,Research Scientist,192700,US,On Site,US,Medium,9,Data Science
4368,2024,Senior,Full time,Data Engineer,205000,US,On Site,US,Medium,9,Data Engineering
4369,2024,Senior,Full time,Data Engineer,175000,US,On Site,US,Medium,6,Data Engineering
4370,2024,Senior,Full time,Data Scientist,185900,US,On Site,US,Medium,7,Data Science
4371,2024,Senior,Full time,Data Scientist,109400,US,On Site,US,Medium,9,Data Science
4372,2024,Mid level,Full time,Machine Learning Engineer,200000,US,On Site,US,Medium,3,Machine Learning
4373,2024,Mid level,Full time,Machine Learning Engineer,140000,US,On Site,US,Medium,3,Machine Learning
4374,2024,Senior,Full time,Data Engineer,277000,US,On Site,US,Medium,5,Data Engineering
4375,2024,Senior,Full time,Data Engineer,173000,US,On Site,US,Medium,7,Data Engineering
4376,2024,Executive level,Full time,Data Architect,210000,US,Full Remote,US,Medium,11,Data Architecture
4377,2024,Executive level,Full time,Data Architect,180000,US,Full Remote,US,Medium,11,Data Architecture
4378,2024,Mid level,Full time,Data Engineer,77777,AT,On Site,AT,Medium,2,Data Engineering
4379,2024,Mid level,Full time,Data Engineer,58888,AT,On Site,AT,Medium,3,Data Engineering
4380,2024,Mid level,Full time,Data Engineer,200000,US,Full Remote,US,Medium,2,Data Engineering
4381,2024,Mid level,Full time,Data Engineer,150000,US,Full Remote,US,Medium,2,Data Engineering
4382,2024,Senior,Full time,Data Analyst,193000,US,Full Remote,US,Medium,8,Other
4383,2024,Senior,Full time,Data Analyst,156000,US,Full Remote,US,Medium,8,Other
4384,2024,Entry level,Full time,Business Intelligence Analyst,92000,AU,On Site,AU,Medium,1,Other
4385,2024,Entry level,Full time,Business Intelligence Analyst,90000,AU,On Site,AU,Medium,1,Other
4386,2024,Mid level,Full time,Analytics Engineer,197000,US,On Site,US,Medium,2,Data Engineering
4387,2024,Mid level,Full time,Analytics Engineer,115000,US,On Site,US,Medium,2,Data Engineering
4388,2024,Senior,Full time,Data Analyst,95584,DE,Full Remote,DE,Medium,7,Other
4389,2024,Senior,Full time,Data Analyst,79653,DE,Full Remote,DE,Medium,9,Other
4390,2024,Senior,Full time,Data Analyst,95717,NL,Full Remote,NL,Medium,8,Other
4391,2024,Senior,Full time,Data Analyst,79765,NL,Full Remote,NL,Medium,6,Other
4392,2024,Senior,Full time,Data Scientist,170000,US,On Site,US,Medium,7,Data Science
4393,2024,Senior,Full time,Data Scientist,130000,US,On Site,US,Medium,6,Data Science
4394,2024,Senior,Full time,Data Scientist,297000,US,On Site,US,Medium,7,Data Science
4395,2024,Senior,Full time,Data Scientist,138000,US,On Site,US,Medium,8,Data Science
4396,2024,Mid level,Full time,Research Scientist,212800,US,On Site,US,Large,2,Data Science
4397,2024,Mid level,Full time,Research Scientist,124100,US,On Site,US,Large,2,Data Science
4398,2024,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,8,Data Science
4399,2024,Senior,Full time,Data Scientist,150000,US,Full Remote,US,Medium,7,Data Science
4400,2024,Senior,Full time,Data Operations Specialist,55720,US,Full Remote,US,Medium,9,Data Engineering
4401,2024,Senior,Full time,Data Operations Specialist,50700,US,Full Remote,US,Medium,6,Data Engineering
4402,2024,Senior,Full time,Data Analyst,140000,US,On Site,US,Medium,8,Other
4403,2024,Senior,Full time,Data Analyst,136000,US,On Site,US,Medium,6,Other
4404,2024,Senior,Full time,Data Engineer,195000,US,Full Remote,US,Medium,7,Data Engineering
4405,2024,Senior,Full time,Data Engineer,147500,US,Full Remote,US,Medium,8,Data Engineering
4406,2024,Senior,Full time,Data Engineer,195000,US,Full Remote,US,Medium,8,Data Engineering
4407,2024,Senior,Full time,Data Engineer,147500,US,Full Remote,US,Medium,6,Data Engineering
4408,2024,Entry level,Full time,Research Analyst,300000,US,On Site,US,Medium,1,Other
4409,2024,Entry level,Full time,Research Analyst,150000,US,On Site,US,Medium,1,Other
4410,2024,Senior,Full time,Data Engineer,154000,US,On Site,US,Medium,9,Data Engineering
4411,2024,Senior,Full time,Data Engineer,103000,US,On Site,US,Medium,7,Data Engineering
4412,2024,Entry level,Full time,Research Analyst,300000,US,On Site,US,Medium,1,Other
4413,2024,Entry level,Full time,Research Analyst,150000,US,On Site,US,Medium,1,Other
4414,2024,Senior,Full time,Machine Learning Engineer,234000,US,Full Remote,US,Medium,5,Machine Learning
4415,2024,Senior,Full time,Machine Learning Engineer,208000,US,Full Remote,US,Medium,7,Machine Learning
4416,2024,Senior,Full time,Data Engineer,206000,US,Full Remote,US,Medium,8,Data Engineering
4417,2024,Senior,Full time,Data Engineer,175100,US,Full Remote,US,Medium,5,Data Engineering
4418,2024,Senior,Full time,Machine Learning Engineer,324000,US,On Site,US,Medium,6,Machine Learning
4419,2024,Senior,Full time,Machine Learning Engineer,159000,US,On Site,US,Medium,9,Machine Learning
4420,2024,Senior,Full time,Data Engineer,150895,US,On Site,US,Medium,5,Data Engineering
4421,2024,Senior,Full time,Data Engineer,120715,US,On Site,US,Medium,5,Data Engineering
4422,2024,Entry level,Full time,Research Analyst,300000,US,Full Remote,US,Medium,1,Other
4423,2024,Entry level,Full time,Research Analyst,150000,US,Full Remote,US,Medium,1,Other
4424,2024,Senior,Full time,Data Scientist,283800,US,On Site,US,Medium,6,Data Science
4425,2024,Senior,Full time,Data Scientist,234700,US,On Site,US,Medium,9,Data Science
4426,2024,Entry level,Full time,Business Intelligence Analyst,86000,US,On Site,US,Medium,1,Other
4427,2024,Entry level,Full time,Business Intelligence Analyst,53000,US,On Site,US,Medium,1,Other
4428,2024,Senior,Full time,Data Scientist,187158,US,On Site,US,Medium,6,Data Science
4429,2024,Senior,Full time,Data Scientist,116974,US,On Site,US,Medium,5,Data Science
4430,2024,Senior,Full time,Analytics Engineer,225000,US,On Site,US,Medium,8,Data Engineering
4431,2024,Senior,Full time,Analytics Engineer,180000,US,On Site,US,Medium,8,Data Engineering
4432,2024,Senior,Full time,Data Scientist,179000,US,On Site,US,Medium,8,Data Science
4433,2024,Senior,Full time,Data Scientist,112000,US,On Site,US,Medium,5,Data Science
4434,2024,Senior,Full time,Machine Learning Engineer,195700,US,On Site,US,Medium,5,Machine Learning
4435,2024,Senior,Full time,Machine Learning Engineer,97700,US,On Site,US,Medium,7,Machine Learning
4436,2024,Senior,Full time,BI Analyst,100000,US,On Site,US,Medium,9,Other
4437,2024,Senior,Full time,BI Analyst,85000,US,On Site,US,Medium,8,Other
4438,2024,Mid level,Full time,Data Analyst,119000,US,On Site,US,Medium,3,Other
4439,2024,Mid level,Full time,Data Analyst,52100,US,On Site,US,Medium,3,Other
4440,2024,Senior,Full time,Business Intelligence Developer,136000,US,On Site,US,Medium,7,Other
4441,2024,Senior,Full time,Business Intelligence Developer,91536,US,On Site,US,Medium,8,Other
4442,2024,Senior,Full time,Data Engineer,199700,US,On Site,US,Medium,5,Data Engineering
4443,2024,Senior,Full time,Data Engineer,165100,US,On Site,US,Medium,9,Data Engineering
4444,2024,Senior,Full time,Machine Learning Engineer,251250,US,On Site,US,Medium,6,Machine Learning
4445,2024,Senior,Full time,Machine Learning Engineer,120750,US,On Site,US,Medium,7,Machine Learning
4446,2024,Senior,Full time,Data Scientist,240000,US,Full Remote,US,Medium,9,Data Science
4447,2024,Senior,Full time,Data Scientist,220000,US,Full Remote,US,Medium,7,Data Science
4448,2024,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,9,Data Science
4449,2024,Senior,Full time,Data Scientist,150000,US,Full Remote,US,Medium,5,Data Science
4450,2024,Executive level,Full time,Data Scientist,300000,US,Full Remote,US,Medium,13,Data Science
4451,2024,Executive level,Full time,Data Scientist,220000,US,Full Remote,US,Medium,14,Data Science
4452,2024,Entry level,Full time,Data Analyst,130000,US,On Site,US,Medium,1,Other
4453,2024,Entry level,Full time,Data Analyst,100000,US,On Site,US,Medium,1,Other
4454,2024,Entry level,Full time,Data Analyst,170000,US,Full Remote,US,Medium,1,Other
4455,2024,Entry level,Full time,Data Analyst,150000,US,Full Remote,US,Medium,1,Other
4456,2024,Senior,Full time,Data Analyst,150000,US,On Site,US,Medium,9,Other
4457,2024,Senior,Full time,Data Analyst,120000,US,On Site,US,Medium,9,Other
4458,2024,Senior,Full time,Data Scientist,247300,US,On Site,US,Medium,6,Data Science
4459,2024,Senior,Full time,Data Scientist,139800,US,On Site,US,Medium,7,Data Science
4460,2024,Executive level,Full time,Data Engineer,220000,US,Full Remote,US,Medium,13,Data Engineering
4461,2024,Executive level,Full time,Data Engineer,210000,US,Full Remote,US,Medium,10,Data Engineering
4462,2024,Entry level,Full time,Research Analyst,116000,US,Full Remote,US,Medium,1,Other
4463,2024,Entry level,Full time,Research Analyst,79000,US,Full Remote,US,Medium,1,Other
4464,2024,Mid level,Full time,Data Scientist,130000,US,On Site,US,Medium,2,Data Science
4465,2024,Mid level,Full time,Data Scientist,117000,US,On Site,US,Medium,3,Data Science
4466,2024,Mid level,Full time,Data Scientist,172200,US,On Site,US,Medium,3,Data Science
4467,2024,Mid level,Full time,Data Scientist,131200,US,On Site,US,Medium,2,Data Science
4468,2024,Senior,Full time,Research Scientist,210000,US,On Site,US,Medium,7,Data Science
4469,2024,Senior,Full time,Research Scientist,151800,US,On Site,US,Medium,7,Data Science
4470,2024,Mid level,Full time,Data Engineer,133000,US,On Site,US,Medium,2,Data Engineering
4471,2024,Mid level,Full time,Data Engineer,58300,US,On Site,US,Medium,3,Data Engineering
4472,2024,Mid level,Full time,Research Scientist,359400,US,Full Remote,US,Medium,2,Data Science
4473,2024,Mid level,Full time,Research Scientist,239600,US,Full Remote,US,Medium,2,Data Science
4474,2024,Entry level,Full time,BI Analyst,80000,US,On Site,US,Medium,1,Other
4475,2024,Entry level,Full time,BI Analyst,70000,US,On Site,US,Medium,1,Other
4476,2024,Senior,Full time,Data Scientist,324100,US,On Site,US,Large,9,Data Science
4477,2024,Senior,Full time,Data Scientist,166700,US,On Site,US,Large,9,Data Science
4478,2024,Mid level,Full time,Data Engineer,100000,US,On Site,US,Medium,3,Data Engineering
4479,2024,Mid level,Full time,Data Engineer,80000,US,On Site,US,Medium,2,Data Engineering
4480,2024,Senior,Full time,Data Analyst,85000,US,On Site,US,Medium,5,Other
4481,2024,Senior,Full time,Data Analyst,75000,US,On Site,US,Medium,7,Other
4482,2024,Senior,Full time,Data Scientist,243800,US,Full Remote,US,Medium,8,Data Science
4483,2024,Senior,Full time,Data Scientist,144200,US,Full Remote,US,Medium,6,Data Science
4484,2024,Senior,Full time,Machine Learning Engineer,220000,CA,On Site,CA,Medium,9,Machine Learning
4485,2024,Senior,Full time,Machine Learning Engineer,200000,CA,On Site,CA,Medium,5,Machine Learning
4486,2024,Senior,Full time,AI Architect,289000,US,Full Remote,US,Large,8,Artificial_Intelligence
